Section,Databundelcode,Record ID,Uitvalreden,Informatie
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190067T139604N_30660,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190067T140302N_30685,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190067T141579N_30692,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190067T141587N_30754,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190067T141595N_30756,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190067T156870N_30781,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069O_30878,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T107277N_30881,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T107388N_30883,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T138333N_30885,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T139604N_30901,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T141433N_30906,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T141579N_30908,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190069T141587N_30923,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190071O_31008,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190071T107388N_31011,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190071T123776N_31013,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190071T138333N_31015,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190071T141579N_31033,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190071T141587N_31041,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074O_31178,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T107232N_31180,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T107388N_31182,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T123776N_31184,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T123867N_31186,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T124913N_31188,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T124929N_31190,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T1360N_31192,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T138333N_31194,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T139604N_31197,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T140302N_31201,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T141587N_31206,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190074T141908N_31221,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076O_31329,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T107277N_31332,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T107388N_31334,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T123776N_31336,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T123867N_31338,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T124319N_31340,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T124913N_31342,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T124929N_31344,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T1360N_31346,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T138333N_31348,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T140295N_31355,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T140302N_31357,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T141433N_31359,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T141587N_31362,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190076T141908N_31364,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078O_31443,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T107232N_31445,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T107277N_31447,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T107388N_31449,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T107392N_31451,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T123776N_31453,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T123867N_31455,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T124319N_31457,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T124913N_31459,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T124929N_31461,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T138333N_31463,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T139604N_31466,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T140295N_31468,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T140302N_31470,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T140737N_31474,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T141433N_31477,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T141587N_31483,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190078T141908N_31496,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079O_31515,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T107388N_31518,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T107392N_31520,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T123776N_31522,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T123867N_31524,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T124319N_31526,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T124913N_31528,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T124929N_31530,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T1360N_31532,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T138333N_31534,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T140295N_31542,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T140302N_31544,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T140513N_31547,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T140737N_31550,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T141433N_31553,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T141587N_31561,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190079T141908N_31580,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081O_31644,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T107199N_31646,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T107232N_31647,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T107388N_31649,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T107392N_31651,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T123776N_31653,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T124929N_31655,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T1360N_31657,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T138333N_31659,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T139604N_31690,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T140737N_31694,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T141433N_31696,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T141587N_31715,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T141908N_31723,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190081T205077N_31728,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082O_31729,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T107388N_31732,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T123776N_31734,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T124929N_31736,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T1360N_31738,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T138333N_31740,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T139604N_31747,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T140302N_31753,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T141433N_31759,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T141579N_31762,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190082T141587N_31765,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085O_31971,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T107199N_31973,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T107277N_31975,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T107388N_31977,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T123776N_31979,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T1360N_31981,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T138333N_31983,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T139604N_32011,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T140302N_32070,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T141579N_32079,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190085T141587N_32103,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086O_32113,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T107388N_32116,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T124929N_32118,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T1360N_32120,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T138333N_32122,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T139604N_32134,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T140302N_32147,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T141433N_32153,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T141579N_32156,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T141587N_32162,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190086T141908N_32169,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090O_32449,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T107199N_32451,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T123776N_32453,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T124913N_32455,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T124929N_32457,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T138333N_32459,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T139604N_32467,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T140302N_32492,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T141579N_32496,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190090T156870N_32518,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093O_32669,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T107232N_32671,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T107277N_32673,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T107388N_32675,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T123776N_32677,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T123867N_32679,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T124929N_32681,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T1360N_32683,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T138333N_32685,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T139604N_32698,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T140302N_32701,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T141433N_32704,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T141579N_32707,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190093T141587N_32709,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094O_32714,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T107232N_32716,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T107277N_32718,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T107388N_32720,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T107392N_32722,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T123776N_32724,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T1360N_32726,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T138333N_32728,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T139604N_32743,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T141433N_32746,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T141579N_32755,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T141587N_32769,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190094T141908N_32782,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190095O_32785,geen validatieregel,geen enkele validatieregel van toepassing
Regel controle,WMR_2024_01 Noordzeebenthos bodemschaaf_tijdkolom_3031,IMA2024_190095T107232N_32787,geen validatieregel,geen enkele validatieregel van toepassing
